date,open,high,low,close,volume,amount
2017-12-29,1619.628,1631.291,1617.743,1631.291,294039510,4779136100.0
2018-01-02,1628.098,1636.799,1618.097,1636.702,320732360,4565336800.0
2018-01-03,1634.28,1649.864,1629.765,1648.357,336162110,5628163800.0
2018-01-04,1643.439,1649.482,1640.115,1646.699,323036360,5930331700.0
2018-01-05,1646.018,1655.855,1644.014,1652.57,310325680,5398969900.0
2018-01-08,1654.792,1654.792,1632.843,1645.678,356593640,5452236400.0
2018-01-09,1642.895,1662.495,1641.127,1657.486,395173340,6087970000.0
2018-01-10,1656.891,1656.891,1624.127,1641.998,445858730,6373356300.0
2018-01-11,1639.29,1656.948,1629.776,1652.445,632425710,5855737900.0
2018-01-12,1649.606,1652.257,1638.933,1642.669,451573720,5774330400.0
2018-01-15,1630.863,1631.492,1588.128,1590.31,459885660,6999511100.0
2018-01-16,1586.56,1599.529,1586.56,1597.062,333443600,4774951400.0
2018-01-17,1593.28,1606.218,1569.7,1605.261,370448170,6216973700.0
2018-01-18,1597.401,1602.608,1590.346,1594.671,263433600,4337626500.0
2018-01-19,1584.351,1594.909,1576.87,1579.856,289376670,4524218600.0
2018-01-22,1572.995,1589.781,1555.498,1588.446,321404290,5772232400.0
2018-01-23,1586.141,1595.348,1581.378,1586.501,252866290,4833214700.0
2018-01-24,1581.744,1607.783,1575.24,1606.187,357288830,6502607500.0
2018-01-25,1601.421,1620.502,1601.312,1601.753,426089470,6932910200.0
2018-01-26,1598.768,1609.641,1597.539,1601.575,343964630,5444691100.0
2018-01-29,1594.806,1595.058,1558.196,1563.274,360661840,5843102000.0
2018-01-30,1555.939,1559.538,1542.515,1547.081,278682150,4315154500.0
2018-01-31,1540.265,1540.265,1498.393,1506.999,357691560,5033232100.0
2018-02-01,1503.285,1504.517,1437.57,1437.907,401446980,5753644600.0
2018-02-02,1425.096,1425.942,1395.054,1414.404,369179370,4856606400.0
2018-02-05,1391.727,1410.783,1386.276,1401.943,228199100,3528896300.0
2018-02-06,1377.294,1390.87,1323.999,1325.049,344026480,4882277900.0
2018-02-07,1354.275,1359.783,1296.915,1335.134,339423710,4780156100.0
2018-02-08,1337.301,1368.837,1335.635,1368.45,231711120,3647848500.0
2018-02-09,1339.489,1361.471,1324.817,1342.291,308987070,4425462200.0
2018-02-12,1351.407,1388.922,1351.407,1385.565,337414850,4574532100.0
2018-02-13,1389.54,1395.283,1377.559,1378.669,271327380,3850191800.0
2018-02-14,1376.526,1380.795,1371.55,1380.795,174824300,2530277700.0
2018-02-22,1389.879,1409.77,1388.46,1409.64,185182240,2909934800.0
2018-02-23,1410.148,1411.616,1395.662,1406.102,198841870,3028915200.0
2018-02-26,1413.437,1449.012,1407.577,1449.012,290721300,4866704300.0
2018-02-27,1448.945,1462.324,1445.841,1460.318,300453720,5004113100.0
2018-02-28,1443.528,1463.741,1434.89,1458.871,288535330,4278764500.0
2018-03-01,1450.853,1499.816,1447.81,1499.816,368873110,5746000600.0
2018-03-02,1488.955,1511.067,1486.55,1495.486,351475370,5353299200.0
2018-03-05,1492.775,1515.53,1487.06,1515.53,356377500,4902777500.0
2018-03-06,1518.135,1536.305,1514.124,1524.961,411979790,6278062400.0
2018-03-07,1521.849,1537.359,1520.351,1525.064,347574900,5479772200.0
2018-03-08,1519.928,1553.924,1519.547,1553.646,342548120,5696913600.0
2018-03-09,1553.446,1584.238,1551.614,1583.086,384840910,6238247600.0
2018-03-12,1594.75,1613.924,1594.75,1602.918,440750450,7194446800.0
2018-03-13,1599.181,1607.568,1589.105,1590.578,425590280,6607329600.0
2018-03-14,1582.641,1590.469,1561.606,1562.56,349096630,5410546800.0
2018-03-15,1551.709,1560.532,1521.4,1547.381,321290950,5111046500.0
2018-03-16,1546.17,1565.047,1546.17,1548.034,267817070,4348059600.0
2018-03-19,1550.685,1574.663,1549.155,1563.917,287538570,4700336700.0
2018-03-20,1550.531,1597.311,1546.996,1595.364,395491110,7493400700.0
2018-03-21,1597.63,1600.634,1560.29,1561.742,386963780,6655455300.0
2018-03-22,1559.691,1579.106,1554.052,1568.684,383923120,5044077900.0
2018-03-23,1521.542,1541.437,1456.289,1472.208,679884010,7321469600.0
2018-03-26,1451.607,1515.41,1434.866,1514.98,465261900,5912062000.0
2018-03-27,1526.673,1570.143,1526.673,1562.519,530300420,7128344100.0
2018-03-28,1553.872,1610.208,1551.509,1595.481,601800940,8953957000.0
2018-03-29,1601.751,1613.504,1583.436,1596.398,442756270,6711245800.0
2018-03-30,1604.665,1635.472,1604.665,1634.031,472123790,7568179800.0
2018-04-02,1641.323,1655.255,1631.353,1644.736,517235940,8744516100.0
2018-04-03,1623.351,1644.816,1615.275,1637.944,480465300,7735210400.0
2018-04-04,1646.539,1663.757,1624.096,1625.192,439589750,7377109500.0
2018-04-09,1617.643,1639.74,1601.115,1637.342,411017710,7193850600.0
2018-04-10,1637.678,1643.737,1611.116,1640.984,427731370,7496562000.0
2018-04-11,1642.025,1658.052,1635.518,1648.961,410526300,7373432300.0
2018-04-12,1645.163,1659.201,1639.191,1645.465,383933270,6835454500.0
2018-04-13,1659.18,1671.023,1642.646,1643.803,403665940,7484723000.0
2018-04-16,1634.135,1645.948,1621.048,1641.326,409154090,8195904100.0
2018-04-17,1647.028,1651.0,1598.45,1598.877,411039210,8032739900.0
2018-04-18,1610.324,1627.366,1565.614,1624.49,533271820,9658965100.0
2018-04-19,1618.411,1637.773,1613.771,1622.469,411705860,8333146200.0
2018-04-20,1616.058,1622.241,1575.207,1578.186,378416940,7360559400.0
2018-04-23,1569.539,1584.095,1538.986,1559.424,344375870,7216523600.0
2018-04-24,1553.511,1599.881,1553.511,1599.812,395669730,7421717000.0
2018-04-25,1586.9,1625.771,1585.975,1623.838,431610400,8504207700.0
2018-04-26,1620.28,1622.966,1590.55,1591.587,386918070,7337451200.0
2018-04-27,1597.113,1610.63,1580.885,1607.933,401931270,7958283000.0
2018-05-02,1611.241,1633.204,1606.192,1619.591,321688130,6543020300.0
2018-05-03,1603.286,1623.363,1580.679,1623.351,377719840,6771568900.0
2018-05-04,1620.965,1641.089,1615.674,1636.799,385391610,7101758700.0
2018-05-07,1637.188,1675.757,1637.188,1675.676,439383350,7989259100.0
2018-05-08,1676.748,1692.674,1672.441,1683.448,437379900,7431156200.0
2018-05-09,1689.152,1693.692,1674.451,1682.699,384055990,6252397900.0
2018-05-10,1684.071,1697.334,1677.023,1696.449,436153160,7276761500.0
2018-05-11,1695.377,1700.319,1657.582,1657.841,439321080,7754510300.0
2018-05-14,1649.023,1652.218,1634.544,1642.194,382491780,6682311500.0
2018-05-15,1638.695,1668.465,1638.695,1668.31,339314460,5970337500.0
2018-05-16,1662.135,1692.407,1658.002,1673.002,418270740,7533392000.0
2018-05-17,1669.544,1671.441,1652.365,1657.91,356552190,5571005600.0
2018-05-18,1655.195,1660.127,1629.016,1650.787,375330620,6031445400.0
2018-05-21,1657.192,1680.006,1657.192,1678.073,376175890,5973190000.0
2018-05-22,1688.773,1708.416,1681.362,1708.416,504601770,7358300500.0
2018-05-23,1700.885,1715.139,1692.151,1692.151,557699010,7758082000.0
2018-05-24,1693.094,1705.555,1693.053,1697.168,508073800,6326001400.0
2018-05-25,1691.39,1693.791,1667.697,1671.557,439847610,6614008200.0
2018-05-28,1667.336,1682.375,1658.641,1669.125,402582790,6727646600.0
2018-05-29,1673.486,1700.461,1656.83,1657.543,522236710,8272815300.0
2018-05-30,1627.068,1637.209,1595.156,1597.951,581413630,16338509000.0
2018-05-31,1610.729,1634.11,1596.571,1633.984,491947910,11537509600.0
2018-06-01,1619.111,1626.281,1575.947,1589.187,462866030,10605875500.0
2018-06-04,1590.691,1595.541,1574.068,1580.875,352672660,9027536900.0
2018-06-05,1578.119,1611.347,1577.869,1611.347,371593860,8302123000.0
2018-06-06,1604.136,1613.451,1602.619,1611.942,329338610,7512458400.0
2018-06-07,1613.998,1618.898,1597.747,1598.648,444040980,10040760700.0
2018-06-08,1593.738,1593.887,1571.176,1590.324,396731990,8492344300.0
2018-06-11,1583.501,1583.501,1554.455,1559.115,318050250,8170181900.0
2018-06-12,1552.099,1561.529,1529.521,1560.772,297093270,6668480300.0
2018-06-13,1551.669,1552.173,1520.972,1520.972,280592070,6246643300.0
2018-06-14,1514.723,1533.344,1504.205,1509.176,291580140,6827145900.0
2018-06-15,1508.596,1515.959,1463.483,1470.203,358140540,6551429200.0
2018-06-19,1444.817,1450.751,1348.989,1367.087,454499480,7768557600.0
2018-06-20,1363.881,1408.105,1362.105,1399.408,341785940,6308681400.0
2018-06-21,1398.829,1412.858,1360.278,1360.979,329481760,6797088200.0
2018-06-22,1340.643,1380.799,1337.258,1375.42,249877800,4810444000.0
2018-06-25,1382.147,1387.695,1365.228,1366.003,238306530,4725359700.0
2018-06-26,1339.55,1376.149,1333.324,1374.48,269560210,5319003500.0
2018-06-27,1368.423,1372.75,1347.807,1350.358,243660660,4918171000.0
2018-06-28,1337.907,1355.683,1318.535,1318.535,338130500,5220253900.0
2018-06-29,1316.026,1370.659,1316.026,1368.835,384394280,6325428800.0
2018-07-02,1364.802,1385.676,1350.928,1362.446,344360140,6807334800.0
2018-07-03,1364.396,1389.934,1343.994,1388.416,583915910,9739806700.0
2018-07-04,1380.979,1380.979,1349.292,1355.73,391293980,6509692900.0
2018-07-05,1351.013,1359.11,1314.287,1314.287,356370140,5863430500.0
2018-07-06,1317.275,1347.371,1295.061,1324.656,441240370,7894877000.0
2018-07-09,1327.94,1366.482,1327.404,1366.482,456740960,7527761700.0
2018-07-10,1366.82,1378.775,1359.517,1378.775,383976720,6334840700.0
2018-07-11,1352.852,1361.935,1325.797,1351.521,385466460,6435753700.0
2018-07-12,1348.884,1396.383,1348.884,1392.551,457532090,8398277200.0
2018-07-13,1390.274,1419.268,1390.274,1408.761,464419520,8890763400.0
2018-07-16,1398.914,1401.936,1384.41,1398.003,373547030,7148127200.0
2018-07-17,1391.942,1393.965,1375.381,1393.283,332778980,6191846400.0
2018-07-18,1391.571,1402.165,1381.495,1381.832,365388280,8094199100.0
2018-07-19,1379.291,1384.065,1351.435,1360.405,320931320,6352084500.0
2018-07-20,1355.365,1375.959,1347.871,1371.72,326542190,6356202000.0
2018-07-23,1339.306,1343.86,1322.714,1341.951,461876960,8985437500.0
2018-07-24,1339.455,1375.395,1338.369,1372.156,470937000,7890999800.0
2018-07-25,1374.275,1387.068,1372.295,1377.199,375670200,6269059400.0
2018-07-26,1382.139,1389.013,1374.912,1378.387,460343940,6225730500.0
2018-07-27,1376.563,1376.563,1356.936,1357.435,367429440,5471306400.0
2018-07-30,1348.459,1350.063,1306.622,1311.945,374434160,6032707700.0
2018-07-31,1306.626,1323.621,1306.626,1318.042,485769620,7473161500.0
2018-08-01,1316.898,1327.57,1299.928,1299.983,416221650,7212486100.0
2018-08-02,1299.097,1299.097,1244.281,1273.901,524641500,8684883900.0
2018-08-03,1270.297,1277.978,1248.727,1248.822,319887340,5651972900.0
2018-08-06,1248.298,1256.971,1219.408,1226.14,407287690,6834387400.0
2018-08-07,1226.435,1260.442,1220.189,1260.141,421515890,6875002400.0
2018-08-08,1255.338,1256.579,1228.85,1230.295,349390500,5263332600.0
2018-08-09,1228.238,1273.102,1225.127,1264.78,428374870,7639558600.0
2018-08-10,1261.686,1282.799,1261.686,1279.709,370748620,6225287100.0
2018-08-13,1259.559,1283.175,1256.113,1281.741,361086540,5988690800.0
2018-08-14,1277.034,1281.869,1268.803,1272.07,281108180,4661416600.0
2018-08-15,1268.526,1271.216,1241.298,1243.364,389723360,5285364000.0
2018-08-16,1223.932,1247.557,1216.855,1230.025,358012000,4748690400.0
2018-08-17,1240.29,1247.154,1198.001,1201.737,396137040,5490333200.0
2018-08-20,1199.848,1209.022,1180.357,1207.7,347349440,4735011300.0
2018-08-21,1207.015,1232.2,1202.798,1230.587,363868200,5610170500.0
2018-08-22,1230.778,1235.727,1217.098,1217.733,312347610,5092108900.0
2018-08-23,1215.834,1238.285,1215.808,1233.293,320976840,5838685600.0
2018-08-24,1227.917,1237.476,1223.038,1226.108,340931830,5229282200.0
2018-08-27,1229.405,1260.583,1228.924,1259.373,409189770,6621286200.0
2018-08-28,1261.387,1266.042,1252.661,1257.453,394907490,5712849400.0
2018-08-29,1253.079,1256.247,1243.698,1248.1,308965200,4778784200.0
2018-08-30,1244.392,1246.534,1216.986,1219.324,365247390,4965547600.0
2018-08-31,1210.832,1215.075,1201.14,1201.415,367998410,5126478000.0
2018-09-03,1203.138,1205.766,1184.425,1205.766,376285780,5307732000.0
2018-09-04,1203.604,1225.109,1201.877,1222.158,412511410,6093658600.0
2018-09-05,1220.057,1226.786,1203.721,1203.721,424088370,5548853600.0
2018-09-06,1197.837,1210.508,1190.609,1195.459,390598330,5362880000.0
2018-09-07,1196.583,1218.898,1190.703,1200.231,456606820,6961566900.0
2018-09-10,1199.719,1202.438,1174.873,1175.295,361581280,4790584700.0
2018-09-11,1176.361,1188.668,1169.201,1185.389,333572680,4224384300.0
2018-09-12,1186.165,1198.715,1182.074,1183.704,391809340,4788062700.0
2018-09-13,1193.411,1197.575,1159.503,1179.33,506858530,5696935700.0
2018-09-14,1176.518,1176.518,1151.341,1151.341,480940260,4735034000.0
2018-09-17,1141.253,1141.253,1127.812,1129.429,326895490,3605141800.0
2018-09-18,1126.92,1152.724,1126.422,1151.403,354104690,4207572300.0
2018-09-19,1148.908,1172.781,1146.681,1163.278,481624880,5635417800.0
2018-09-20,1160.488,1168.328,1159.298,1161.467,490299640,4508592500.0
2018-09-21,1162.769,1176.493,1157.428,1175.205,457576930,4988779800.0
2018-09-25,1168.33,1177.331,1165.738,1175.939,363851900,3998124500.0
2018-09-26,1177.933,1190.114,1172.436,1181.904,461561090,5214660400.0
2018-09-27,1181.697,1189.111,1168.073,1168.51,494397600,5367640600.0
2018-09-28,1169.047,1177.679,1167.707,1177.43,386729630,4616193100.0
2018-10-08,1161.123,1161.123,1125.926,1126.852,358596710,4893104400.0
2018-10-09,1130.989,1139.062,1118.287,1123.891,285163930,3666744000.0
2018-10-10,1128.068,1132.313,1113.505,1121.506,290296290,3674941600.0
2018-10-11,1084.919,1085.704,1030.41,1036.693,532177140,5931535400.0
2018-10-12,1026.737,1035.391,988.112,1025.414,518977610,4997289900.0
2018-10-15,1027.15,1041.901,1015.192,1016.116,398156680,4179889900.0
2018-10-16,1012.641,1023.319,988.949,994.698,397746160,4465057100.0
2018-10-17,1008.557,1013.318,981.754,1002.822,433499510,4960855200.0
2018-10-18,994.121,994.204,970.55,971.401,383954750,4118567500.0
2018-10-19,955.183,1001.397,952.948,999.083,486792610,5813795500.0
2018-10-22,1013.484,1062.471,1012.571,1053.537,609131520,7645660700.0
2018-10-23,1052.569,1059.473,1031.15,1036.982,545151860,6367874500.0
2018-10-24,1030.894,1051.14,1030.133,1038.522,395697470,4915832200.0
2018-10-25,1003.479,1032.165,999.303,1029.319,367086510,4581917000.0
2018-10-26,1037.371,1046.757,1026.286,1029.511,354398470,4207817700.0
2018-10-29,1024.33,1027.631,1006.918,1012.079,299174900,3625554400.0
2018-10-30,1007.062,1033.781,996.748,1028.834,393982460,4482520400.0
2018-10-31,1032.537,1053.758,1030.724,1048.085,397490960,4505358600.0
2018-11-01,1056.095,1076.191,1055.771,1058.713,447232990,5521474900.0
2018-11-02,1077.414,1096.015,1077.414,1095.778,529791510,6470749000.0
2018-11-05,1094.937,1112.841,1083.85,1104.074,524712420,5656567200.0
2018-11-06,1099.096,1107.448,1085.301,1107.448,403172490,4761768100.0
2018-11-07,1106.696,1123.197,1106.696,1106.968,493671090,5766523800.0
2018-11-08,1115.335,1122.104,1104.259,1106.351,491276530,5073978600.0
2018-11-09,1099.097,1113.311,1097.432,1101.767,419725640,4092508000.0
2018-11-12,1100.286,1135.255,1100.286,1135.206,534760090,5216520500.0
2018-11-13,1129.096,1168.558,1125.933,1162.036,770019280,7026155000.0
2018-11-14,1160.814,1180.431,1160.013,1167.083,805003730,7468961100.0
2018-11-15,1168.403,1187.495,1167.183,1187.495,888050510,7323331800.0
2018-11-16,1194.601,1206.625,1188.768,1201.191,892883130,7915722600.0
2018-11-19,1202.551,1208.102,1186.411,1198.864,766475910,6965946500.0
2018-11-20,1194.528,1196.989,1169.654,1170.515,759626200,7287021500.0
2018-11-21,1162.341,1185.604,1155.853,1182.573,695113810,6749136500.0
2018-11-22,1184.629,1193.11,1181.472,1187.273,703846780,6096985700.0
2018-11-23,1183.006,1184.599,1124.615,1128.1,752822960,6342899100.0
2018-11-26,1125.233,1146.665,1122.063,1138.031,581963950,5021202500.0
2018-11-27,1139.142,1142.166,1128.214,1139.827,528640400,5179033600.0
2018-11-28,1140.379,1149.057,1119.088,1148.69,558190700,5033675400.0
2018-11-29,1152.33,1158.949,1118.585,1118.585,523601830,5036091400.0
2018-11-30,1114.761,1131.12,1103.709,1128.61,504606340,4864861700.0
2018-12-03,1155.623,1173.136,1152.176,1166.031,639085560,6517508400.0
2018-12-04,1165.576,1178.682,1162.533,1178.612,587276830,5891195300.0
2018-12-05,1153.581,1180.084,1151.847,1170.59,550344130,5496251200.0
2018-12-06,1167.096,1172.347,1139.345,1139.603,507419130,5967062600.0
2018-12-07,1144.103,1148.979,1127.166,1133.876,456630480,4901342500.0
2018-12-10,1122.502,1124.944,1108.946,1110.715,363649850,3707327100.0
2018-12-11,1114.996,1122.396,1112.194,1119.571,373444850,3386512700.0
2018-12-12,1122.196,1125.742,1114.903,1116.246,322773590,2997228400.0
2018-12-13,1119.331,1132.116,1109.68,1123.101,365062690,3812846100.0
2018-12-14,1121.211,1121.211,1086.161,1086.658,404601630,4296684000.0
2018-12-17,1081.397,1085.066,1069.686,1082.983,326976630,3535805900.0
2018-12-18,1077.71,1086.548,1065.23,1077.49,308552770,3560026000.0
2018-12-19,1077.635,1079.97,1059.86,1061.514,318012470,3476812400.0
2018-12-20,1058.737,1068.479,1055.412,1065.729,347030270,3300254300.0
2018-12-21,1062.399,1065.241,1046.746,1055.966,310323040,3082272400.0
2018-12-24,1052.256,1066.198,1049.552,1064.71,281287550,2672468200.0
2018-12-25,1052.352,1056.103,1029.168,1053.426,382837280,3551738200.0
2018-12-26,1054.314,1059.972,1049.155,1051.677,294653870,2680508700.0
2018-12-27,1065.304,1067.73,1033.136,1033.136,358709980,3654006800.0
2018-12-28,1033.181,1043.808,1030.083,1041.407,338164630,3620748600.0
2019-01-02,1043.846,1044.875,1029.866,1031.929,339103110,3376081200.0
2019-01-03,1031.874,1038.34,1018.818,1019.506,383075070,3423809800.0
2019-01-04,1006.597,1047.404,1005.819,1047.404,455208320,4354358000.0
2019-01-07,1053.49,1067.411,1049.087,1064.703,485572880,4593257400.0
2019-01-08,1061.584,1065.265,1056.998,1058.449,396512560,3838363300.0
2019-01-09,1062.179,1079.221,1060.319,1064.273,488354830,4600180600.0
2019-01-10,1066.25,1073.767,1059.881,1063.234,456027890,4025264000.0
2019-01-11,1062.162,1068.611,1058.932,1068.611,523758160,3664684100.0
2019-01-14,1066.573,1068.453,1055.993,1059.149,527548080,3932911700.0
2019-01-15,1055.56,1071.513,1052.508,1071.513,492065210,3983097800.0
2019-01-16,1070.829,1076.079,1068.916,1070.666,447443510,4154879200.0
2019-01-17,1070.203,1071.024,1058.445,1059.428,559213070,3799913000.0
2019-01-18,1059.643,1072.894,1055.482,1071.948,497960070,3938960500.0
2019-01-21,1074.064,1085.864,1072.428,1080.914,441302710,4536504600.0
2019-01-22,1078.266,1078.39,1062.04,1065.978,410043460,3668443200.0
2019-01-23,1062.5,1066.955,1055.373,1061.447,333527270,2809681900.0
2019-01-24,1064.182,1073.618,1059.323,1070.428,425422790,4077148800.0
2019-01-25,1069.813,1072.898,1060.017,1060.644,460271960,3794238300.0
2019-01-28,1063.889,1066.456,1041.088,1044.045,451799050,3829019800.0
2019-01-29,1040.538,1040.538,1008.644,1023.388,431613080,3626830200.0
2019-01-30,1018.475,1028.439,1008.893,1009.022,350993340,3135410400.0
2019-01-31,1003.453,1013.535,986.051,991.568,483861900,3499292900.0
2019-02-01,993.097,1026.578,992.969,1026.578,382005360,3564887300.0
2019-02-11,1028.221,1057.019,1028.221,1057.019,385348710,4173963500.0
2019-02-12,1060.72,1088.152,1059.004,1083.601,511448210,5027094600.0
2019-02-13,1083.994,1100.162,1079.76,1098.033,609337790,6524107600.0
2019-02-14,1095.134,1110.181,1091.155,1105.193,499298310,5188330700.0
2019-02-15,1102.062,1108.257,1096.887,1097.335,453918070,4532633500.0
2019-02-18,1104.119,1135.66,1104.119,1135.602,610224100,6309770900.0
2019-02-19,1141.277,1149.205,1126.848,1141.627,807135800,7595395900.0
2019-02-20,1142.633,1143.157,1123.315,1137.082,650675480,5739852100.0
2019-02-21,1136.569,1157.834,1132.783,1136.917,809059140,7385940100.0
2019-02-22,1134.627,1161.62,1133.152,1161.62,767265660,7216645600.0
2019-02-25,1174.283,1218.862,1172.322,1218.262,1278145590,12575183300.0
2019-02-26,1219.602,1263.949,1208.606,1239.967,1595705700,14127999000.0
2019-02-27,1237.694,1253.34,1215.457,1230.815,1360053600,11338260000.0
2019-02-28,1237.563,1273.425,1237.563,1264.882,1210087470,10624033700.0
2019-03-01,1273.058,1277.018,1253.829,1271.468,1138309970,8902945300.0
2019-03-04,1287.48,1328.014,1286.363,1309.698,1416259100,14391891000.0
2019-03-05,1305.456,1345.141,1300.089,1345.141,1257294460,13400206500.0
2019-03-06,1356.699,1381.253,1345.742,1379.598,1627330600,16726548000.0
2019-03-07,1383.808,1404.168,1368.766,1393.229,1434790200,16395344000.0
2019-03-08,1366.362,1400.757,1339.618,1339.618,2229232000,19274582000.0
2019-03-11,1348.947,1402.412,1344.405,1402.412,1972527500,16645494000.0
2019-03-12,1409.002,1440.336,1400.838,1427.727,2282065100,18740302000.0
2019-03-13,1426.693,1444.954,1396.004,1408.309,2145193400,16943021000.0
2019-03-14,1391.656,1404.387,1346.493,1362.825,1480296700,12784013900.0
2019-03-15,1368.969,1395.543,1364.587,1383.807,1251403010,11652091600.0
2019-03-18,1390.91,1418.236,1373.738,1418.236,1140814230,11797594000.0
2019-03-19,1423.218,1429.949,1413.187,1424.481,1098719130,11715761700.0
2019-03-20,1419.839,1431.845,1399.116,1428.27,1148618220,11983989500.0
2019-03-21,1431.941,1464.342,1430.253,1454.381,1481398600,14274446000.0
2019-03-22,1448.991,1469.619,1431.079,1469.444,1297502220,13709425000.0
2019-03-25,1441.689,1478.106,1435.966,1456.59,1362951500,15738446000.0
2019-03-26,1458.313,1464.879,1403.149,1406.835,1357580200,14726914000.0
2019-03-27,1414.69,1428.685,1398.379,1427.173,1172066520,12816521400.0
2019-03-28,1418.902,1430.622,1393.139,1393.323,1202618310,13065769300.0
2019-03-29,1388.975,1431.934,1376.35,1431.665,1212198140,12845061100.0
2019-04-01,1442.68,1486.262,1442.68,1486.262,1474286900,16075408000.0
2019-04-02,1496.866,1508.32,1481.81,1486.817,1895047000,17622807000.0
2019-04-03,1480.19,1506.077,1471.62,1505.778,1290962630,12919219800.0
2019-04-04,1511.433,1517.862,1494.632,1510.35,1382733700,14752195000.0
2019-04-08,1513.838,1519.674,1478.576,1501.029,1500615400,16725963000.0
2019-04-09,1495.057,1513.041,1484.78,1511.253,1106232910,12590721300.0
2019-04-10,1504.262,1541.381,1496.171,1527.202,1298151270,14529323000.0
2019-04-11,1524.371,1529.461,1481.075,1481.72,1135344600,12692380900.0
2019-04-12,1472.545,1478.834,1454.235,1464.962,846176630,8820959700.0
2019-04-15,1480.125,1490.112,1446.092,1446.095,867963700,9766316500.0
2019-04-16,1442.857,1471.701,1426.539,1471.701,917697140,10443305300.0
2019-04-17,1473.375,1489.246,1468.179,1481.632,962267630,10448624000.0
2019-04-18,1480.923,1486.205,1467.353,1470.113,894562390,9999429800.0
2019-04-19,1472.936,1483.218,1463.167,1483.218,848680260,8926952200.0
2019-04-22,1486.692,1488.272,1455.424,1459.561,809534360,9105850600.0
2019-04-23,1459.934,1459.991,1432.621,1435.081,834168830,8577631900.0
2019-04-24,1434.944,1455.936,1422.4,1455.936,782494160,9284354900.0
2019-04-25,1449.499,1453.932,1400.384,1400.384,952471470,10010209500.0
2019-04-26,1394.875,1409.449,1386.252,1389.414,734604800,9114270400.0
2019-04-29,1386.147,1389.166,1342.038,1344.874,1017620490,9583828700.0
2019-04-30,1337.933,1368.174,1337.933,1362.532,719206670,7182189900.0
2019-05-06,1316.133,1323.122,1255.771,1265.219,907956300,9730177100.0
2019-05-07,1275.239,1305.476,1274.067,1297.139,813177190,8733206300.0
2019-05-08,1273.515,1326.402,1266.722,1309.817,920287460,8988236000.0
2019-05-09,1300.983,1311.821,1285.188,1286.138,883327010,8538773500.0
2019-05-10,1302.171,1334.393,1278.41,1334.393,1102992640,10335746900.0
2019-05-13,1320.962,1335.443,1315.147,1323.961,875031590,8175562300.0
2019-05-14,1306.928,1326.508,1306.016,1309.544,721501880,6630005600.0
2019-05-15,1320.899,1341.317,1318.806,1340.636,864314700,7886484200.0
2019-05-16,1340.66,1354.059,1335.527,1349.833,836797760,7990901500.0
2019-05-17,1348.087,1348.316,1295.604,1300.884,878085520,8676604100.0
2019-05-20,1296.499,1296.859,1259.917,1280.498,663402170,6710180500.0
2019-05-21,1280.326,1316.046,1277.883,1310.075,632803590,6719960200.0
2019-05-22,1311.525,1318.128,1295.683,1302.37,579730220,6618205200.0
2019-05-23,1300.379,1300.475,1259.071,1263.11,595220730,6438018300.0
2019-05-24,1257.77,1271.211,1251.746,1254.404,499749250,4845069700.0
2019-05-27,1260.039,1295.237,1254.709,1292.882,545763900,5716301900.0
2019-05-28,1298.423,1311.81,1293.433,1297.111,643222030,6392025900.0
2019-05-29,1302.027,1308.417,1295.586,1298.637,652351830,5873841500.0
2019-05-30,1293.292,1294.594,1270.588,1285.849,683530430,6106691300.0
2019-05-31,1285.407,1296.6,1278.993,1281.799,536166990,5172288000.0
2019-06-03,1278.573,1286.957,1261.462,1263.417,615540300,5926419000.0
2019-06-04,1261.478,1262.497,1236.866,1242.575,558494100,4662334200.0
2019-06-05,1250.149,1257.046,1228.982,1230.046,556735120,5446322600.0
2019-06-06,1231.351,1231.351,1192.362,1195.721,613393670,5065907500.0
2019-06-10,1202.315,1213.82,1195.543,1208.97,498219130,4211646500.0
2019-06-11,1213.23,1259.749,1211.282,1259.092,668617300,6395220500.0
2019-06-12,1253.7,1263.505,1248.92,1252.002,691038220,5869753200.0
2019-06-13,1249.473,1264.67,1244.706,1260.889,603608620,5299243800.0
2019-06-14,1261.844,1266.77,1235.157,1236.139,523806750,5527564400.0
2019-06-17,1242.069,1253.598,1237.549,1244.998,490692800,4926345500.0
2019-06-18,1246.821,1255.4,1241.735,1249.132,613385900,5070871000.0
2019-06-19,1271.511,1279.187,1263.413,1264.571,654478930,6573132800.0
2019-06-20,1264.752,1287.196,1255.156,1283.98,689976540,7144858800.0
2019-06-21,1296.545,1313.423,1296.545,1305.74,701672520,7381154300.0
2019-06-24,1304.515,1305.575,1294.882,1301.022,507709550,4690203200.0
2019-06-25,1301.791,1301.791,1271.655,1286.393,491170990,4465314900.0
2019-06-26,1286.541,1300.852,1281.408,1296.568,410699960,4665256800.0
2019-06-27,1296.07,1305.587,1294.136,1298.412,463682440,5085956400.0
2019-06-28,1296.864,1296.864,1266.499,1275.238,579374060,8165849000.0
2019-07-01,1298.177,1318.328,1293.133,1318.217,691706420,10171235200.0
2019-07-02,1319.569,1332.841,1313.763,1330.361,630705290,8612412600.0
2019-07-03,1327.447,1327.802,1315.784,1321.985,556047060,6842165600.0
2019-07-04,1324.794,1327.786,1304.834,1311.843,460375780,5526982200.0
2019-07-05,1312.115,1320.299,1307.975,1318.113,347629380,4397886800.0
